1615092300000,49448.43000000,49543.57000000,49436.18000000,49436.18000000,311.15221300,1615093199999,15400087.17951933,8540,164.49353800,8141443.66914497,0
1615093200000,49436.18000000,49459.25000000,49111.11000000,49182.05000000,568.12528600,1615094099999,27979092.06103680,14618,276.01194400,13592403.43067025,0
1615094100000,49182.04000000,49327.29000000,49176.51000000,49300.00000000,355.14813300,1615094999999,17495325.64542735,9670,200.49399700,9877087.58707338,0
1615095000000,49300.00000000,49386.49000000,49125.26000000,49360.38000000,389.70714600,1615095899999,19210592.70249269,10258,205.52763600,10131736.67441118,0
1615095900000,49360.37000000,49394.07000000,49260.00000000,49342.00000000,266.33962100,1615096799999,13135429.08491228,7615,122.38551700,6035543.08404897,0
1615096800000,49342.00000000,49417.68000000,49146.68000000,49221.03000000,386.79431200,1615097699999,19057730.72814247,9803,196.66000100,9690871.67264520,0
1615097700000,49222.96000000,49354.67000000,49150.09000000,49313.26000000,306.91736400,1615098599999,15116354.00307513,9221,169.25786900,8337089.38426193,0
1615098600000,49309.99000000,49450.00000000,49277.60000000,49441.54000000,312.22490300,1615099499999,15407699.50546245,8869,164.69318200,8128049.86283673,0
1615099500000,49441.52000000,49650.00000000,49439.54000000,49458.56000000,481.27519400,1615100399999,23846281.35006325,13095,252.09356700,12490684.38102600,0
1615100400000,49459.61000000,49525.33000000,49327.57000000,49455.01000000,233.51491800,1615101299999,11540308.97137524,8302,127.33287600,6293184.55182849,0
1615101300000,49455.00000000,49598.91000000,49343.07000000,49591.67000000,278.98101600,1615102199999,13793577.76193530,9256,155.11515000,7671342.03307963,0
1615102200000,49591.67000000,49715.00000000,49520.26000000,49562.29000000,359.68660700,1615103099999,17840217.61510205,11130,183.76979700,9115194.57613713,0
1615103100000,49562.29000000,50179.17000000,49557.54000000,50052.68000000,1114.82419600,1615103999999,55635943.07435964,30979,704.01214400,35137100.19299185,0
1615104000000,50041.84000000,50699.00000000,50041.84000000,50486.17000000,1807.97794800,1615104899999,91170411.20339593,42749,1053.04904100,53098849.93484426,0
1615104900000,50492.44000000,50839.54000000,50408.72000000,50562.62000000,1288.33001900,1615105799999,65217963.19614035,27418,638.11051700,32308734.32712180,0
1615105800000,50562.62000000,50660.38000000,50483.78000000,50550.00000000,614.58423600,1615106699999,31072432.19687394,15389,297.93026900,15063425.35015328,0
